"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"FKBP9","ENSG00000122642",4.40320249438445,0.874696749980504,5.07353487419251,2.25581740889161e-05,0.00259672614630636,2.59270257132374
"KIAA1211L","ENSG00000196872",1.25418181719423,1.86754355738932,5.06234258541581,2.32597806783827e-05,0.00266173984304269,2.67017968519964
"PPP2R3A","ENSG00000073711",3.14415773457788,1.35470050312884,5.05040067065656,2.40324894715556e-05,0.00271818633825373,2.62410404377837
"CD24P4","ENSG00000185275",-0.0171100962376018,3.7888808631238,5.05213328820903,2.39188053679943e-05,0.00271818633825373,2.3864206656014
"TTC9","ENSG00000133985",2.77900398414084,2.07576186131354,5.04699374721374,2.42576116297249e-05,0.00272778946037381,2.64396319302947
"H2AFY2","ENSG00000099284",2.24555471652961,1.62641943125755,5.03975398354023,2.47430337768688e-05,0.00275868799480007,2.64030818616379
"NPNT","ENSG00000168743",2.65603721520824,2.33761525503852,5.03867809589215,2.48159966634117e-05,0.00275868799480007,2.62992069162
"NPBWR1","ENSG00000183729",-0.0761484626839157,3.69278512250836,5.03192407579384,2.52789754887558e-05,0.00279418857476281,2.42157204650759
"FGF7","ENSG00000140285",2.15527275390821,2.73121318519442,5.02415446980841,2.58222743182235e-05,0.00283811595811706,2.59657613886912
"GUCY1B3","ENSG00000061918",3.53229026825866,1.06238626647826,5.02189178104007,2.59826816420979e-05,0.00283970274531108,2.50739759271243
"SLC38A1","ENSG00000111371",5.3481492000474,1.78649580137189,5.01453911394611,2.65108467138562e-05,0.00288124029034279,2.44683017084932
"RBMS3","ENSG00000144642",4.77921715938802,1.60154587950662,5.00733327837862,2.70388869470963e-05,0.00292230281482673,2.42295198435143
"SSC5D","ENSG00000179954",4.35388617119398,1.9061879987078,5.00125346557454,2.74925897248617e-05,0.00295492177075945,2.42851503455744
"FNDC1","ENSG00000164694",3.36730530487952,2.67722145919714,4.99634425322019,2.7864489326521e-05,0.00297843832614363,2.51505621819031
"PKD2","ENSG00000118762",4.29253100679023,1.14912157431632,4.9916428523054,2.82253631073152e-05,0.00300052575896016,2.39334804056534
"CHST4","ENSG00000140835",3.79175050542328,3.89320896179052,4.98410005969251,2.88141318802734e-05,0.0030464680521676,2.45707333054004
"CLEC11A","ENSG00000105472",3.088451588364,1.33167841702687,4.97415144027706,2.96095212636654e-05,0.00311364122520728,2.42090878514326
"CBLL1","ENSG00000105879",4.12879988278297,1.13655330201802,4.9667221609941,3.02177792721825e-05,0.00316051977398408,2.31960883063778
"FRAS1","ENSG00000138759",3.16756429291802,2.28445770226897,4.96358215367006,3.04786034968658e-05,0.00317075268678089,2.40714183565709
"C1orf112","ENSG00000000460",1.7161461349853,-1.75743829497323,-4.95518565389721,3.11871695873328e-05,0.00320122300121443,2.37614677714185
"CDR2L","ENSG00000109089",2.85602490252546,1.58006922739102,4.94666135721342,3.19233711440115e-05,0.00320122300121443,2.3747621734561
"EPHA4","ENSG00000116106",1.95545886916791,1.79819276335454,4.95005644271455,3.16280948099435e-05,0.00320122300121443,2.41638232255463
"GBP1","ENSG00000117228",5.62430630231777,-1.40710944891582,-4.9514581981591,3.15069796785723e-05,0.00320122300121443,2.26449209168597
"ADRA2A","ENSG00000150594",2.24244022512409,3.46839810387237,4.95185234292751,3.14730081997392e-05,0.00320122300121443,2.41942391897153
"CDC42BPG","ENSG00000171219",1.73882022690583,2.36192523004153,4.95518700481651,3.11870542708871e-05,0.00320122300121443,2.42619365046001
"COL4A5","ENSG00000188153",2.16269038299474,2.00083520986369,4.94676662713015,3.1914174369424e-05,0.00320122300121443,2.40550337796366
"AGRN","ENSG00000188157",6.37422949193821,1.26438593214801,4.93847163391331,3.26470375733356e-05,0.00325700240488036,2.2669848727038
"MDFI","ENSG00000112559",-0.890613461363075,3.51698816609811,4.92498298082632,3.38748533618579e-05,0.0033622520270489,1.92508105330279
"SLC22A18AS","ENSG00000254827",0.983330150011464,1.48559680823498,4.91311429941184,3.4993324439143e-05,0.00345563519613751,2.30988307378565
"ARRDC2","ENSG00000105643",4.66627013520271,2.0084143438514,4.89858399590915,3.64129877134711e-05,0.00357766799483771,2.14562161633245
"SDCBP2","ENSG00000125775",2.36372476381395,2.15833823093696,4.8847796056671,3.78149944498311e-05,0.00369674825139203,2.23700414172262
"DPYSL2","ENSG00000092964",6.61110906111323,0.826172814969137,4.87891834836168,3.84264680977834e-05,0.00369927088241881,2.11403501354088
